ID,PredictedProb
97755,0.9302586
97756,0.9547506
97759,0.8413573
97762,0.7369802
97763,0.6363786
97766,0.8905059
97769,0.211815
97770,0.8910761
97774,0.7256801
97777,0.5323175
97778,0.6968732
97779,0.7264015
97780,0.5545498
97782,0.9387233
97788,0.9622918
97790,0.8558245
97791,0.6382932
97794,0.7961995
97798,0.4373642
97801,0.5628869
97804,0.6469731
97807,0.9466657
97814,0.9192886
97815,0.7756503
97817,0.7504961
97819,0.8980437
97820,0.8531794
97822,0.9464393
97825,0.3980622
97827,0.8115101
97829,0.6705512
97833,0.3177421
97834,0.9925865
97835,0.9792344
97837,0.8420713
97838,0.9311345
97839,0.6741707
97840,0.9053547
97842,0.2546548
97843,0.8407785
97846,0.6784824
97847,0.3343533
97848,0.8760477
97851,0.2954386
97854,0.6152229
97859,0.9486442
97861,0.9287121
97862,0.7118967
97863,0.9341868
97867,0.6792574
97868,0.6463323
97870,0.9154477
97871,0.9438705
97872,0.9412094
97873,0.968824
97874,0.7613823
97877,0.955482
97879,0.8701362
97880,0.2773309
97883,0.8681013
97885,0.8369731
97886,0.5679425
97888,0.9570557
97893,0.4877772
97899,0.9475842
97900,0.6920317
97901,0.828575
97904,0.9633685
97905,0.8663621
97907,0.9087709
97909,0.5248379
97910,0.8688874
97911,0.9776948
97912,0.3287566
97913,0.7929846
97914,0.6015533
97918,0.8368724
97921,0.2586805
97926,0.971956
97927,0.9930751
97930,0.9250123
97932,0.8372122
97935,0.8988268
97936,0.7860669
97938,0.6019389
97939,0.7820942
97940,0.932279
97942,0.1637665
97944,0.838676
97946,0.5893225
97948,0.9491562
97949,0.9201419
97950,0.8789563
97953,0.7962616
97954,0.9120457
97955,0.9088583
97956,0.8533757
97957,0.6677115
97958,0.9400801
97959,0.8220109
97960,0.9164363
97962,0.9295613
97966,0.4430848
97967,0.9098969
97968,0.91316
97969,0.5247244
97973,0.854056
97978,0.7745475
97979,0.8521561
97980,0.8383727
97981,0.4078584
97982,0.8147154
97984,0.9025531
97985,0.950385
97988,0.3931297
97990,0.6457515
97991,0.7458946
97992,0.9676763
97993,0.8265759
97994,0.9776247
97997,0.4660021
97998,0.8742708
98002,0.6726076
98003,0.7514249
98006,0.6339336
98007,0.7002078
98011,0.4258878
98016,0.8591627
98017,0.7885968
98020,0.7420613
98021,0.7184056
98022,0.8649307
98023,0.9101835
98024,0.6861332
98025,0.969806
98027,0.8658591
98029,0.528834
98030,0.8795984
98031,0.4173604
98034,0.5056156
98035,0.620091
98037,0.8360419
98038,0.6834292
98042,0.9542705
98044,0.9347676
98049,0.8217033
98050,0.8636804
98051,0.2688557
98052,0.9073185
98053,0.5921383
98055,0.7969187
98059,0.9152823
98060,0.2754261
98061,0.1945493
98064,0.9694226
98067,0.820603
98068,0.5453388
98071,0.7591368
98072,0.4993907
98073,0.4137128
98074,0.9256893
98075,0.9633216
98076,0.7768987
98077,0.8612653
98078,0.4431844
98082,0.8102436
98085,0.8480988
98090,0.930503
98091,0.9713495
98093,0.750134
98096,0.7918477
98100,0.9272773
98102,0.9612389
98103,0.7030862
98104,0.8785954
98108,0.6257751
98109,0.6735365
98111,0.8849669
98112,0.4324815
98116,0.8452585
98119,0.9579161
98121,0.5983514
98122,0.5461617
98124,0.6940654
98125,0.4747934
98127,0.968019
98128,0.8927693
98130,0.9615132
98132,0.9348852
98133,0.5109453
98134,0.5879235
98135,0.9619177
98136,0.674032
98137,0.6631232
98140,0.7181697
98143,0.8390091
98144,0.685656
98145,0.8299392
98148,0.7767777
98150,0.956818
98151,0.5406374
98152,0.8244589
98154,0.2675932
98156,0.4847261
98159,0.858156
98162,0.9537759
98163,0.8455452
98165,0.8522625
98168,0.3750431
98169,0.7288733
98171,0.3990837
98172,0.8403204
98175,0.513975
98179,0.8559643
98180,0.9290136
98181,0.9088123
98187,0.8911506
98192,0.7703916
98193,0.719032
98194,0.9350061
98195,0.7063609
98198,0.9414342
98200,0.3593572
98202,0.9510229
98203,0.5921725
98205,0.5596162
98206,0.7261693
98210,0.9007888
98211,0.8908271
98217,0.9599836
98222,0.8835178
98225,0.5488922
98226,0.4810728
98228,0.7954609
98230,0.8218185
98233,0.9267726
98234,0.8957856
98236,0.9394752
98237,0.962846
98239,0.7757552
98241,0.9070373
98242,0.5582633
98243,0.9416589
98244,0.8694128
98245,0.5267089
98246,0.7199207
98248,0.9596325
98252,0.5868685
98255,0.4152953
98257,0.9521436
98258,0.5700244
98262,0.5790928
98263,0.830295
98265,0.8463139
98266,0.8801269
98271,0.8797779
98272,0.6503307
98273,0.7128459
98274,0.9090111
98275,0.9493794
98276,0.8422052
98277,0.9539451
98278,0.4573009
98280,0.6823797
98282,0.9376735
98284,0.6497171
98286,0.9645042
98287,0.9556989
98289,0.9541227
98292,0.3108197
98293,0.9436429
98294,0.5007085
98295,0.8350268
98296,0.4894604
98299,0.928005
98300,0.8744361
98301,0.8358174
98303,0.6074533
98304,0.9391753
98305,0.9596794
98306,0.9755686
98307,0.9055341
98308,0.8910402
98309,0.9512998
98310,0.8017884
98312,0.9878011
98314,0.7568696
98315,0.8586741
98317,0.2413788
98318,0.7062058
98321,0.8244008
98324,0.9007442
98325,0.8867529
98328,0.9242553
98329,0.7953008
98331,0.394652
98332,0.4917257
98334,0.6290683
98335,0.76891
98336,0.9457437
98338,0.874081
98340,0.3907941
98344,0.8668616
98346,0.7217196
98348,0.8917527
98350,0.398554
98351,0.7977858
98352,0.7296003
98353,0.4377804
98356,0.8982611
98357,0.2672925
98358,0.5098531
98359,0.911639
98361,0.9003921
98363,0.212059
98364,0.8527871
98365,0.597991
98366,0.8564267
98367,0.9732926
98369,0.4619919
98371,0.4419717
98372,0.9437876
98374,0.6095964
98376,0.9728559
98377,0.9650895
98381,0.8259039
98382,0.9206527
98384,0.95844
98385,0.9462948
98386,0.9038322
98387,0.9299099
98388,0.1889478
98390,0.7867602
98391,0.2032992
98392,0.6092733
98395,0.7603839
98398,0.8657939
98401,0.9081911
98402,0.7641329
98405,0.817861
98408,0.9884181
98410,0.5980025
98411,0.6932055
98414,0.6043561
98416,0.3202736
98418,0.8542737
98419,0.9613599
98421,0.8910992
98425,0.9266659
98426,0.3811945
98427,0.666693
98432,0.8570737
98433,0.8616213
98436,0.7176982
98437,0.8262024
98438,0.3098698
98441,0.7751874
98444,0.8309378
98446,0.7041108
98448,0.7745337
98452,0.6950838
98455,0.5601411
98456,0.7875984
98457,0.9050796
98458,0.5159327
98459,0.9404156
98461,0.6355001
98462,0.8790669
98465,0.9884944
98467,0.7296301
98471,0.5110403
98474,0.7457918
98475,0.9697827
98476,0.7745979
98481,0.6601626
98483,0.4904574
98486,0.7996651
98488,0.8255308
98489,0.9072988
98493,0.8279773
98495,0.7993607
98498,0.7238581
98500,0.8141574
98501,0.8209638
98503,0.9217267
98504,0.9443983
98507,0.8272947
98512,0.845362
98515,0.744638
98516,0.6481662
98523,0.7276789
98524,0.7910526
98525,0.6758438
98527,0.5596113
98528,0.8373379
98529,0.5136693
98530,0.8563822
98533,0.9946599
98536,0.7268804
98537,0.7366297
98540,0.845352
98544,0.8096723
98546,0.8746618
98547,0.9250225
98548,0.8774264
98549,0.9472625
98550,0.9208833
98553,0.9207687
98554,0.5091718
98555,0.7424513
98558,0.2809812
98559,0.9495747
98560,0.8741328
98562,0.6233236
98566,0.5522951
98567,0.5942325
98568,0.9208483
98569,0.7532027
98571,0.6982479
98575,0.6258089
98581,0.7794638
98583,0.9466107
98586,0.7007303
98590,0.6753127
98591,0.6031717
98595,0.6873945
98599,0.5974673
98600,0.9293181
98601,0.6842585
98602,0.5070976
98603,0.6392416
98604,0.7785993
98605,0.6268295
98606,0.8344318
98608,0.9954601
98610,0.81051
98613,0.9318993
98614,0.6357768
98615,0.8114474
98616,0.9137639
98618,0.588969
98622,0.886886
98623,0.9409123
98624,0.987774
98626,0.9356185
98628,0.7483856
98629,0.608333
98632,0.9402418
98634,0.2368275
98635,0.8256122
98636,0.8735444
98639,0.834892
98640,0.7035333
98642,0.9638443
98645,0.6387529
98646,0.6887438
98648,0.9616465
98650,0.9701047
98651,0.9915601
98652,0.9835572
98653,0.8954745
98654,0.683002
98656,0.5910017
98657,0.5725836
98659,0.8838329
98663,0.9770172
98664,0.8341762
98665,0.8267625
98667,0.8211266
98668,0.2397148
98669,0.5990413
98673,0.7155508
98675,0.8981421
98676,0.9210251
98677,0.807431
98678,0.8456653
98679,0.9185824
98680,0.6271099
98681,0.8092705
98683,0.5958112
98686,0.9471959
98687,0.4871146
98688,0.6931724
98690,0.7607468
98691,0.7325681
98693,0.9645088
98696,0.9731568
98697,0.4351461
98698,0.8179438
98702,0.9594369
98706,0.1267138
98708,0.6969572
98713,0.564363
98714,0.5563113
98715,0.9647277
98716,0.8743277
98718,0.4572707
98720,0.3780266
98722,0.6539777
98723,0.7214359
98726,0.753113
98727,0.7806044
98737,0.8677453
98739,0.9676915
98740,0.4856629
98742,0.8148479
98744,0.8019433
98746,0.4330956
98748,0.4121338
98751,0.798827
98752,0.920817
98757,0.9880723
98759,0.6017341
98760,0.9144196
98762,0.9902057
98763,0.5717598
98764,0.7509254
98767,0.7720246
98770,0.7458033
98771,0.8541495
98772,0.448435
98774,0.2701675
98775,0.8690924
98776,0.8253292
98777,0.9475544
98778,0.7455849
98779,0.7385243
98781,0.299546
98783,0.8337197
98784,0.9414421
98785,0.9888168
98788,0.7278102
98791,0.9451753
98793,0.56129
98796,0.5795171
98801,0.8790054
98802,0.6138088
98803,0.9743579
98806,0.6589361
98807,0.338495
98809,0.8768731
98811,0.4515809
98812,0.9381764
98813,0.3846507
98814,0.4690849
98816,0.9220221
98818,0.458011
98822,0.4265447
98824,0.5266355
98825,0.3821531
98829,0.9767392
98832,0.3246387
98833,0.3958832
98836,0.5916541
98841,0.6924676
98842,0.8627584
98843,0.2657102
98845,0.6755673
98848,0.4616366
98851,0.6727648
98853,0.282321
98854,0.9593054
98858,0.7782528
98859,0.6793156
98862,0.6688015
98864,0.825945
98865,0.9476003
98869,0.7975435
98870,0.9002706
98873,0.8648763
98874,0.9343851
98875,0.9171327
98876,0.9003484
98877,0.5233711
98879,0.9843537
98881,0.6521617
98882,0.4212022
98884,0.311614
98885,0.9469092
98888,0.8871691
98889,0.8395194
98892,0.8038137
98895,0.9095794
98897,0.4279205
98898,0.9497626
98905,0.8138192
98906,0.7981349
98907,0.969771
98908,0.6686754
98909,0.9289832
98911,0.9723172
98912,0.4744805
98914,0.4064565
98920,0.6530786
98922,0.8142555
98924,0.8805468
98926,0.7182414
98927,0.7924995
98928,0.8331988
98931,0.9842024
98933,0.5454383
98934,0.99204
98935,0.9196354
98937,0.3629136
98942,0.07421263
98945,0.9390415
98947,0.538687
98949,0.9578635
98950,0.8051883
98951,0.9541405
98952,0.9331699
98953,0.7604733
98954,0.7751383
98955,0.8162162
98956,0.2131113
98957,0.6511559
98959,0.6945512
98960,0.9751082
98963,0.4841857
98964,0.8030355
98965,0.810762
98966,0.9465954
98967,0.7665159
98968,0.9035939
98970,0.9964109
98972,0.9441782
98977,0.9883387
98982,0.4976904
98983,0.8596274
98984,0.9907468
98988,0.8725199
98992,0.7833064
98993,0.6658561
98994,0.8358641
98996,0.6806798
98998,0.8996331
98999,0.7452591
99002,0.9267399
99003,0.9343478
99004,0.8682667
99006,0.7498526
99007,0.5624803
99009,0.5793049
99011,0.6044644
99012,0.5281237
99014,0.6776909
99017,0.9301604
99018,0.902873
99022,0.8406952
99024,0.9517847
99025,0.598493
99027,0.1932517
99029,0.4817997
99030,0.3645766
99034,0.2041391
99035,0.9708148
99036,0.4042179
99037,0.5015627
99038,0.4698384
99043,0.6723289
99046,0.7372032
99047,0.8885281
99049,0.8458671
99050,0.8590185
99052,0.9510649
99056,0.9703769
99057,0.8088977
99059,0.9060506
99061,0.6149612
99065,0.876836
99067,0.8812647
99068,0.2625912
99072,0.9149383
99074,0.2315032
99081,0.6090469
99084,0.9783158
99088,0.6730777
99089,0.6186757
99091,0.7491975
99094,0.9380547
99095,0.8807119
99096,0.7170939
99097,0.8498782
99102,0.4334584
99108,0.9167129
99111,0.7246806
99112,0.5653349
99114,0.7767397
99116,0.9731505
99120,0.7436067
99123,0.9413408
99124,0.5518813
99129,0.6469677
99130,0.84137
99136,0.7169886
99138,0.7833007
99140,0.8917374
99141,0.2375592
99142,0.619245
99151,0.8125749
99152,0.8327599
99154,0.5752413
99155,0.8048215
99159,0.8202451
99160,0.8235493
99161,0.6404294
99163,0.834653
99166,0.4878823
99168,0.7144055
99178,0.7064757
99182,0.9226916
99184,0.5265869
99186,0.7157936
99187,0.9709781
99189,0.779636
99190,0.2697364
99191,0.7745173
99194,0.9247625
99196,0.8399564
99198,0.3796945
99199,0.5977065
99201,0.6900021
99202,0.9142174
99203,0.7822258
99205,0.9377097
99206,0.7749761
99210,0.4329656
99212,0.9534522
99213,0.7985871
99215,0.753039
99216,0.9380939
99218,0.8299012
99219,0.6866138
99220,0.2921232
99226,0.7008429
99229,0.8542999
99232,0.6528644
99235,0.2640871
99237,0.9878009
99240,0.9538801
99244,0.4958359
99245,0.4390906
99246,0.4844415
99247,0.5728879
99248,0.8472829
99250,0.9298108
99251,0.6833328
99253,0.2225355
99257,0.898854
99263,0.7974359
99268,0.7035544
99269,0.9537084
99272,0.9898365
99274,0.8579079
99276,0.423203
99278,0.7241244
99280,0.5619972
99281,0.8997752
99282,0.9007328
99285,0.7831438
99288,0.2920571
99290,0.5771444
99293,0.9426451
99296,0.2670268
99299,0.812155
99300,0.619424
99301,0.7965189
99302,0.6449211
99305,0.9953655
99307,0.9801929
99308,0.7964766
99310,0.9555688
99313,0.6540319
99316,0.203345
99318,0.3733817
99319,0.7697995
99320,0.2389055
99322,0.9919789
99323,0.9548019
99324,0.9826589
99326,0.9245412
99327,0.8519183
99328,0.5611788
99330,0.561848
99331,0.8962867
99332,0.8250077
99335,0.9541075
99337,0.9896825
99338,0.5565927
99339,0.718744
99340,0.6367529
99341,0.8303681
99342,0.7404295
99344,0.6353997
99346,0.6364194
99347,0.6546439
99348,0.3978741
99349,0.8374737
99351,0.6422761
99352,0.9607194
99354,0.6728782
99355,0.8133164
99356,0.9377841
99360,0.5652844
99363,0.8289072
99368,0.6725594
99369,0.7586532
99372,0.9925687
99373,0.8714179
99374,0.9730357
99376,0.8425084
99377,0.4673908
99378,0.5172829
99379,0.8319997
99380,0.8436502
99381,0.9398167
99385,0.9935409
99387,0.958296
99389,0.5672375
99390,0.9892145
99394,0.6593497
99398,0.9364458
99400,0.5621165
99401,0.8932992
99403,0.8796545
99404,0.971132
99407,0.8451029
99409,0.5903047
99410,0.9111159
99412,0.3406229
99413,0.9620915
99416,0.9229204
99421,0.930683
99423,0.7563023
99424,0.9683628
99425,0.7076252
99426,0.7976371
99430,0.9136207
99432,0.2488595
99433,0.9075435
99435,0.7108282
99436,0.546456
99439,0.9947989
99440,0.828799
99441,0.9109778
99444,0.2270189
99446,0.8930574
99448,0.8948346
99450,0.9379605
99451,0.856611
99455,0.878933
99456,0.6787183
99459,0.9879933
99460,0.9394301
99464,0.4998333
99466,0.6327225
99471,0.9618042
99472,0.8617285
99475,0.8779348
99476,0.7403684
99477,0.5285873
99481,0.2051237
99482,0.7363566
99488,0.9010594
99492,0.9558805
99494,0.968687
99500,0.8417562
99501,0.9295298
99504,0.8658897
99505,0.4107699
99508,0.9094063
99509,0.9797214
99511,0.4500819
99514,0.604749
99515,0.9340822
99516,0.8979698
99519,0.9353097
99521,0.9367149
99522,0.9123855
99523,0.8306295
99525,0.8124113
99526,0.2374375
99527,0.9617129
99528,0.9273554
99529,0.9445894
99531,0.8747382
99533,0.4534959
99534,0.8530401
99535,0.8995082
99537,0.9617347
99538,0.931217
99539,0.6125875
99541,0.9662103
99543,0.49394
99547,0.4941481
99549,0.2151112
99556,0.8831596
99557,0.9021968
99558,0.8448881
99559,0.4228323
99560,0.2968556
99561,0.7196555
99562,0.5468855
99563,0.7512985
99564,0.6666795
99565,0.9712121
99567,0.9227716
99568,0.9201407
99569,0.6196765
99570,0.5722192
99572,0.8023688
99573,0.9688415
99574,0.8815656
99575,0.06765984
99577,0.9065993
99578,0.8599943
99579,0.1325341
99580,0.7331484
99582,0.7232057
99584,0.73041
99585,0.863264
99586,0.8063115
99587,0.8336383
99590,0.6164938
99591,0.8636103
99594,0.5544829
99595,0.8865621
99599,0.9265711
99601,0.6292657
99604,0.9540574
99606,0.8093609
99608,0.7959219
99610,0.5157958
99614,0.8527145
99615,0.943422
99618,0.8594229
99621,0.5067933
99622,0.9275024
99626,0.825512
99629,0.6082892
99630,0.7456012
99633,0.2808447
99635,0.775042
99636,0.53502
99637,0.8095748
99639,0.8205806
99640,0.5514955
99642,0.7494812
99643,0.8874754
99644,0.7783722
99648,0.6431911
99650,0.4297112
99652,0.9980413
99653,0.4049937
99658,0.9452505
99659,0.7442404
99661,0.906363
99666,0.9448957
99669,0.9366834
99672,0.6070532
99673,0.7864304
99674,0.9468465
99675,0.9438551
99676,0.7599231
99678,0.6939085
99679,0.3424451
99681,0.7610165
99682,0.9872563
99683,0.8405684
99685,0.9434541
99686,0.5933219
99688,0.9668351
99689,0.673293
99690,0.7942106
99691,0.9156851
99693,0.8779095
99694,0.8815688
99696,0.8870114
99699,0.8150237
99703,0.9295449
99704,0.9712685
99705,0.9018248
99709,0.9698818
99716,0.6893882
99717,0.8741003
99720,0.4573411
99722,0.7464845
99724,0.755999
99725,0.8039285
99726,0.6163655
99727,0.914558
99729,0.4086578
99732,0.4016486
99733,0.8844214
99734,0.8923779
99738,0.914808
99740,0.6736065
99742,0.8513099
99743,0.9072748
99744,0.8988732
99745,0.7452665
99746,0.946076
99750,0.9263931
99751,0.5409917
99754,0.5965777
99755,0.9178913
99756,0.8670848
99758,0.5482912
99759,0.3474911
99760,0.5274879
99762,0.9763622
99767,0.7418258
99769,0.7460862
99770,0.4217654
99771,0.5084762
99774,0.6756299
99776,0.7121732
99782,0.6985361
99786,0.6454931
99788,0.9646904
99789,0.7524272
99793,0.7306847
99794,0.5019691
99798,0.7851769
99804,0.8065066
99805,0.950595
99807,0.8818214
99808,0.9492584
99809,0.6515954
99810,0.4237193
99811,0.8783486
99812,0.9898505
99814,0.4270987
99815,0.8935758
99816,0.7326043
99817,0.9637635
99822,0.880815
99825,0.8123374
99826,0.9436344
99827,0.9616951
99828,0.7151718
99829,0.4013862
99830,0.9737343
99833,0.9410821
99835,0.8413043
99836,0.8649381
99837,0.8202219
99838,0.8452132
99841,0.8851814
99842,0.9087185
99843,0.9507482
99845,0.7789844
99846,0.8619628
99847,0.820699
99850,0.8045937
99851,0.7481351
99852,0.8580589
99853,0.8769543
99854,0.4310721
99860,0.3619015
99862,0.9029873
99864,0.9548899
99865,0.9221175
99866,0.8218682
99867,0.9254565
99868,0.856234
99869,0.6006527
99870,0.949627
99871,0.6675998
99872,0.8305735
99874,0.3849755
99875,0.9013878
99877,0.828725
99878,0.6457885
99879,0.9261245
99880,0.8584984
99886,0.8875421
99887,0.8622508
99888,0.6222358
99893,0.4618752
99895,0.8789546
99897,0.7987054
99898,0.8559325
99901,0.6021911
99902,0.8775691
99903,0.646797
99904,0.8337638
99910,0.6964118
99916,0.72556
99917,0.5642364
99921,0.9236098
99924,0.743672
99925,0.7248079
99927,0.9181099
99929,0.4599088
99931,0.5369614
99932,0.3499451
99933,0.7796598
99938,0.7894531
99940,0.468492
99941,0.4315521
99943,0.8278455
99946,0.8840484
99947,0.9431769
99948,0.6587545
99952,0.3818528
99954,0.5834635
99957,0.60766
99958,0.6460521
99959,0.7338709
99960,0.8655186
99963,0.3107035
99969,0.8136325
99970,0.7021803
99971,0.8157032
99972,0.8775236
99973,0.7498637
99974,0.9617868
99975,0.276555
99976,0.4521203
99978,0.5146194
99979,0.9911502
99983,0.7255381
99984,0.5806073
99985,0.9200034
99986,0.8178568
99988,0.9289982
99989,0.9478767
99990,0.9876326
99992,0.9343284
99996,0.9960546
100002,0.7101536
100003,0.9524717
100005,0.7637013
100009,0.8913667
100010,0.9495269
100012,0.9792018
100013,0.6108505
100014,0.7596891
100015,0.7214862
100017,0.8631256
100020,0.8713661
100021,0.880329
100024,0.6173438
100025,0.8568945
100026,0.9383985
100028,0.8820378
100030,0.8943716
100031,0.8885915
100033,0.6032468
100037,0.9632086
100040,0.8477567
100043,0.8978701
100044,0.782121
100046,0.3675673
100049,0.9028671
100050,0.9568664
100051,0.7262919
100052,0.9836409
100053,0.7915194
100054,0.9545226
100055,0.9042389
100058,0.9360132
100062,0.2400477
100065,0.715782
100066,0.6005923
100067,0.833728
100070,0.715916
100075,0.6849857
100077,0.8137887
100081,0.9159921
100082,0.875508
100083,0.9932237
100085,0.6493632
100087,0.9818481
100089,0.925508
100093,0.8971961
100096,0.9040054
100097,0.9736792
100098,0.939903
100099,0.9503066
100100,0.9012092
100101,0.8289482
100102,0.9528692
100105,0.9025628
100106,0.7755137
100107,0.7436838
100108,0.4226473
100109,0.5134955
100112,0.5404271
100113,0.6134362
100117,0.5295031
100118,0.6597217
100119,0.7388056
100125,0.7770455
100127,0.8717708
100130,0.6395637
100131,0.7356958
100133,0.4098752
100135,0.896224
100139,0.5612948
100140,0.4263265
100144,0.7960439
100145,0.7127972
100146,0.9743364
100148,0.5146728
100149,0.8061687
100150,0.6988851
100151,0.752803
100153,0.9209402
100154,0.6443394
100155,0.9384148
100158,0.8577652
100163,0.4556889
100167,0.1562958
100172,0.3643156
100174,0.2445365
100175,0.9042066
100177,0.9942457
100180,0.3435141
100181,0.7484212
100182,0.7488687
100183,0.866686
100184,0.5075526
100187,0.9343939
100189,0.7856819
100192,0.5886287
100195,0.9194376
100197,0.864498
100199,0.991406
100201,0.792197
100202,0.8188841
100203,0.9444276
100204,0.4830401
100206,0.7205581
100211,0.6780229
100212,0.914468
100213,0.9349252
100216,0.5147717
100219,0.7291916
100220,0.9390268
100226,0.84794
100230,0.9120921
100231,0.8207482
100233,0.3481351
100240,0.6045286
100241,0.9496234
100242,0.7597311
100244,0.8445028
100247,0.7255298
100248,0.8919566
100249,0.8738752
100253,0.9634055
100254,0.9822482
100255,0.7207456
100257,0.4681243
100258,0.9315804
100260,0.9718528
100261,0.9021748
100262,0.9212114
100264,0.6940876
100266,0.1735853
100267,0.6714917
100271,0.8181648
100272,0.9683507
100274,0.5110886
100277,0.6567775
100278,0.855747
100279,0.7614665
100280,0.9460523
100281,0.6445429
100283,0.8097211
100284,0.7300562
100285,0.728479
100287,0.8537045
100288,0.5148263
100289,0.344194
100291,0.9193044
100297,0.5950956
100300,0.6598282
100301,0.8712225
100302,0.9263013
100304,0.9930744
100305,0.8695376
100306,0.8576261
100310,0.4977143
100313,0.9807697
100314,0.5449405
100316,0.8832866
100317,0.7476553
100320,0.7720597
100321,0.6974287
100324,0.4567526
100326,0.6091909
100327,0.9043539
100328,0.9435775
100329,0.8413325
100330,0.9605857
100331,0.9973262
100335,0.8506437
100336,0.8813976
100337,0.601652
100338,0.3794444
100339,0.2186528
100340,0.8937571
100341,0.3937292
100342,0.6305433
100344,0.8664622
100345,0.9443748
100346,0.6336462
100348,0.4955131
100351,0.6441078
100355,0.7235988
100358,0.931092
100362,0.5101304
100364,0.9451943
100367,0.6117062
100368,0.5104477
100371,0.7162288
100372,0.8755579
100377,0.3612399
100378,0.9258609
100379,0.9318385
100384,0.9241193
100385,0.9767739
100388,0.3133262
100390,0.8009819
100393,0.8178603
100395,0.6820886
100396,0.9347366
100399,0.612529
100401,0.7231733
100402,0.8869202
100403,0.8789939
100405,0.8340347
100408,0.9341901
100411,0.5135355
100412,0.3184616
100414,0.6066614
100415,0.9148534
100417,0.6316914
100418,0.8317938
100420,0.8589654
100421,0.9615422
100423,0.9738933
100424,0.8305276
100427,0.9690097
100429,0.8267259
100430,0.6958608
100431,0.9922508
100432,0.982642
100433,0.5213735
100435,0.4606281
100439,0.7533656
100440,0.9052515
100442,0.8289249
100443,0.9080598
100445,0.8663533
100446,0.8999119
100449,0.9441445
100450,0.4355978
100453,0.8506593
100454,0.453641
100457,0.7472158
100460,0.9412669
100461,0.975986
100462,0.7761222
100463,0.3711202
100464,0.7385181
100468,0.8787943
100469,0.8837521
100472,0.8358792
100475,0.2745373
100476,0.9363008
100477,0.4347257
100478,0.7687234
100481,0.9626149
100483,0.634722
100486,0.993729
100487,0.6386331
100488,0.921161
100491,0.9218316
100493,0.9046642
100494,0.7285937
100495,0.6894942
100497,0.8540447
100500,0.7449193
100501,0.9535874
100503,0.4177814
100505,0.9301588
100508,0.9177188
100515,0.4476553
100516,0.9376531
100518,0.9108672
100521,0.7668246
100522,0.7694252
100525,0.8828916
100526,0.9863294
100527,0.926401
100528,0.304474
100529,0.6020402
100530,0.8210942
100531,0.3806014
100533,0.7959926
100534,0.6467919
100537,0.8768454
100538,0.7576916
100540,0.8404074
100545,0.9229142
100546,0.4472618
100547,0.84172
100551,0.9316245
100552,0.8717901
100553,0.2533647
100554,0.78774
100555,0.5922032
100556,0.6634189
100562,0.6172303
100567,0.9450413
100568,0.8818851
100569,0.3842656
100570,0.5953625
100571,0.6219831
100572,0.2941335
100573,0.6168219
100574,0.7149642
100575,0.7213719
100580,0.9882061
100582,0.6993303
100584,0.7995136
100585,0.9595743
100590,0.8273885
100596,0.3608357
100601,0.3870122
100602,0.597767
100603,0.9755693
100606,0.9079807
100608,0.9715116
100611,0.8573955
100612,0.9458962
100614,0.1787332
100617,0.4759027
100619,0.5962989
100621,0.9434431
100622,0.5909536
100623,0.5886749
100630,0.9684655
100631,0.606458
100632,0.6646236
100633,0.9522152
100635,0.636684
100641,0.8470105
100642,0.7106966
100650,0.6753587
100651,0.7648739
100652,0.8689177
100653,0.9610373
100654,0.819647
100661,0.8249277
100662,0.8983314
100663,0.9944213
100664,0.9571964
100665,0.8418329
100667,0.9516684
100670,0.8035757
100671,0.9649369
100673,0.8549927
100675,0.6592105
100677,0.7142741
100678,0.8949367
100680,0.9284271
100682,0.9560284
100686,0.808195
100687,0.9389319
100689,0.6582312
100690,0.5078957
100691,0.9902373
100693,0.4935551
100695,0.8157795
100696,0.7830202
100698,0.2623573
100701,0.9898623
100704,0.7818761
100705,0.6188334
100708,0.9315904
100709,0.515464
100710,0.8451013
100711,0.8911581
100715,0.9798312
100716,0.6325817
100717,0.8203721
100718,0.8035658
100720,0.7228354
100721,0.6705852
100724,0.5465002
100725,0.9576909
100727,0.8743498
100728,0.9446148
100730,0.9391815
100731,0.8864921
100733,0.7489633
100734,0.2459245
100735,0.6261478
100737,0.7705124
100738,0.6153137
100741,0.8311689
100743,0.649355
100744,0.9778661
100745,0.545703
100746,0.8988421
100747,0.9818671
100749,0.7263089
100751,0.9510423
100752,0.8126751
100757,0.8708267
100758,0.913789
100770,0.9619258
100773,0.6119489
100774,0.93826
100779,0.9723109
100782,0.4292425
100785,0.3434111
100787,0.8902618
100788,0.6666972
100790,0.6775284
100791,0.002202272
100792,0.1831511
100795,0.4884234
100796,0.9551359
100797,0.8267268
100798,0.8726897
100799,0.9168378
100800,0.8807876
100804,0.6693482
100806,0.7090772
100808,0.9540464
100810,0.9439671
100811,0.9268985
100812,0.6288816
100813,0.689101
100814,0.850979
100816,0.9090476
100817,0.8126347
100819,0.8917079
100820,0.7371398
100821,0.7845744
100823,0.8754785
100824,0.7103895
100825,0.961102
100828,0.7860902
100830,0.6741119
100831,0.8850477
100832,0.6037781
100833,0.1922628
100834,0.9119459
100835,0.7951418
100837,0.8919026
100839,0.6595088
100840,0.5723811
100848,0.2806566
100849,0.7426169
100851,0.5602117
100852,0.8564251
100853,0.6009132
100855,0.9028846
100856,0.9656845
100862,0.8888583
100864,0.1363694
100865,0.9413741
100868,0.4925334
100869,0.9014048
100870,0.1171083
