bestAnswer,score
0,3.466353E-1
0,3.491201E-1
1,8.783441E-1
0,4.07391E-1
1,9.425089E-1
0,1.010764E-1
1,9.292743E-1
1,5.840402E-1
1,7.963957E-1
1,6.23836E-1
1,8.902115E-1
1,6.064779E-1
1,9.699916E-1
1,8.693296E-1
1,5.579208E-1
1,8.454684E-1
1,9.52013E-1
1,9.383547E-1
1,9.966639E-1
0,2.24042E-1
0,1.776848E-1
1,6.569311E-1
1,7.642033E-1
1,9.320735E-1
1,8.778319E-1
1,8.640568E-1
1,9.243493E-1
1,6.128831E-1
1,7.441077E-1
1,7.77818E-1
1,8.272837E-1
1,8.577648E-1
1,5.343835E-1
1,7.841071E-1
1,5.680464E-1
1,5.437527E-1
1,9.794027E-1
1,5.262685E-1
1,7.658094E-1
1,9.57461E-1
1,8.584223E-1
1,8.839675E-1
1,6.467377E-1
1,9.075314E-1
1,8.395879E-1
1,8.928061E-1
1,7.698238E-1
1,8.852153E-1
1,8.340673E-1
1,9.121285E-1
1,9.328853E-1
1,5.949751E-1
1,7.62983E-1
1,8.347304E-1
1,9.604985E-1
1,8.235733E-1
1,9.793682E-1
1,6.157188E-1
1,6.044104E-1
1,9.617741E-1
1,9.015455E-1
1,5.839768E-1
1,8.268179E-1
1,8.280994E-1
1,5.758036E-1
1,8.391796E-1
1,9.753924E-1
1,7.666055E-1
1,8.035825E-1
1,9.389896E-1
0,3.268438E-1
1,8.963723E-1
1,8.290913E-1
1,8.253335E-1
1,7.787411E-1
1,9.290706E-1
1,5.716692E-1
1,8.474311E-1
1,6.861922E-1
1,8.868504E-1
1,6.70632E-1
1,7.81347E-1
1,9.619653E-1
1,7.313514E-1
1,9.85504E-1
1,6.355299E-1
1,7.55904E-1
1,9.334515E-1
0,3.761928E-1
1,9.20208E-1
1,9.445139E-1
1,9.27731E-1
0,1.759769E-1
0,4.601524E-1
1,9.421779E-1
0,4.740329E-1
0,2.248261E-1
1,8.661747E-1
0,4.653042E-1
1,8.673812E-1
1,5.567033E-1
0,4.009219E-1
1,9.405855E-1
1,9.880043E-1
1,8.787668E-1
1,6.408168E-1
1,6.371187E-1
1,9.665933E-1
1,7.289221E-1
1,9.128385E-1
1,8.998031E-1
0,1.582337E-1
0,4.830981E-1
1,7.231367E-1
0,3.419091E-1
1,6.609095E-1
0,4.357291E-1
1,9.701951E-1
1,9.853922E-1
1,7.659615E-1
1,9.058044E-1
1,8.718262E-1
1,9.645E-1
1,7.55798E-1
1,5.206965E-1
1,8.538446E-1
1,5.346876E-1
1,8.800595E-1
1,9.069276E-1
1,8.27782E-1
1,9.218119E-1
1,6.825139E-1
1,9.587648E-1
1,7.081756E-1
1,6.867485E-1
1,9.361281E-1
1,5.781145E-1
0,4.078476E-1
1,7.955005E-1
1,6.312543E-1
1,5.224351E-1
1,8.405962E-1
1,5.009787E-1
1,9.721019E-1
1,9.321617E-1
1,9.734211E-1
1,9.267703E-1
1,8.703595E-1
1,9.311372E-1
1,8.025768E-1
1,7.847893E-1
1,8.569588E-1
1,9.716624E-1
1,8.064542E-1
1,8.345116E-1
1,9.797573E-1
0,2.611703E-1
1,6.64756E-1
1,7.92689E-1
1,8.087551E-1
1,5.235304E-1
1,8.913113E-1
1,8.855873E-1
1,7.527118E-1
1,8.279509E-1
1,8.38371E-1
1,8.450429E-1
1,8.631062E-1
0,2.811532E-1
1,8.13367E-1
1,9.678848E-1
1,5.496453E-1
1,5.079645E-1
1,8.63954E-1
1,7.910527E-1
0,3.195754E-1
1,9.013084E-1
1,9.186096E-1
1,7.348884E-1
1,9.895174E-1
1,8.691261E-1
0,4.783457E-1
1,5.842094E-1
1,5.246919E-1
1,9.951838E-1
1,9.256136E-1
1,9.960387E-1
1,9.410085E-1
1,9.165182E-1
1,7.185789E-1
0,3.873058E-1
1,9.321151E-1
1,9.410018E-1
1,8.969613E-1
1,9.65112E-1
1,7.7797E-1
1,8.782801E-1
1,6.787707E-1
1,5.339078E-1
0,3.81248E-1
1,9.65157E-1
1,8.143694E-1
1,8.680433E-1
1,9.508699E-1
1,5.669607E-1
1,7.992219E-1
1,9.263903E-1
1,5.637561E-1
1,8.912619E-1
1,7.913371E-1
1,9.113022E-1
1,7.51777E-1
1,9.042905E-1
1,9.249964E-1
1,8.730636E-1
1,6.827808E-1
1,9.716664E-1
1,7.007166E-1
1,9.545164E-1
1,9.064343E-1
1,7.139942E-1
1,8.153795E-1
1,8.687608E-1
0,4.139044E-1
1,9.733848E-1
1,5.656123E-1
1,8.21949E-1
1,8.495394E-1
0,3.330186E-1
1,9.416669E-1
1,6.626454E-1
0,4.050362E-1
1,6.477133E-1
1,9.468442E-1
1,6.965788E-1
1,7.070408E-1
1,9.849312E-1
1,5.947621E-1
1,9.745059E-1
0,4.115107E-1
1,9.580904E-1
1,9.69324E-1
1,7.784398E-1
1,9.748619E-1
1,9.522773E-1
1,7.051501E-1
1,9.941589E-1
1,8.719908E-1
0,4.391512E-1
1,8.203201E-1
1,9.969049E-1
1,6.441221E-1
1,9.370398E-1
1,9.602551E-1
1,9.348319E-1
1,5.103877E-1
1,6.261117E-1
1,9.040891E-1
1,5.961799E-1
1,9.275846E-1
1,7.401882E-1
1,8.933978E-1
0,4.193785E-1
1,9.411614E-1
1,9.179244E-1
1,9.689978E-1
1,7.17913E-1
1,5.730485E-1
1,9.533479E-1
1,6.283684E-1
1,8.967269E-1
1,8.075699E-1
1,6.803862E-1
1,8.40859E-1
1,9.763746E-1
1,6.760427E-1
1,8.392598E-1
1,7.766294E-1
0,2.815067E-1
1,7.521521E-1
1,9.05102E-1
1,6.595E-1
1,6.250148E-1
1,6.25389E-1
1,8.635261E-1
1,9.327764E-1
1,5.921229E-1
1,7.946968E-1
1,6.10034E-1
1,9.807147E-1
0,2.056711E-1
1,8.049862E-1
1,9.59239E-1
1,9.845841E-1
1,5.594399E-1
1,9.069591E-1
1,9.216827E-1
1,6.834904E-1
1,8.328042E-1
1,8.51771E-1
1,6.147534E-1
1,8.29228E-1
1,8.71229E-1
1,9.601445E-1
1,8.109192E-1
0,3.751628E-1
1,7.811871E-1
1,9.002628E-1
1,5.880183E-1
1,9.15455E-1
0,3.817812E-1
1,8.798998E-1
1,8.428316E-1
1,9.481375E-1
1,5.780787E-1
1,5.406734E-1
1,8.2111E-1
1,9.451552E-1
1,6.741353E-1
1,8.833072E-1
1,8.072987E-1
1,9.130314E-1
1,5.200283E-1
0,3.830333E-1
1,7.396956E-1
1,8.74486E-1
0,2.726433E-1
1,8.780959E-1
1,9.316923E-1
1,8.643934E-1
1,8.335862E-1
1,9.612845E-1
1,9.799981E-1
0,4.431282E-1
1,9.252492E-1
1,7.452134E-1
1,6.293123E-1
1,8.41496E-1
1,8.725131E-1
1,8.994287E-1
0,4.221157E-1
1,8.474211E-1
1,8.230926E-1
1,8.779787E-1
1,7.817351E-1
1,9.831716E-1
1,6.311659E-1
1,6.509631E-1
1,8.01316E-1
1,9.548905E-1
1,8.372197E-1
1,9.708704E-1
1,6.229742E-1
1,6.35326E-1
1,6.389712E-1
1,6.52872E-1
1,5.387434E-1
1,9.617392E-1
1,5.150306E-1
1,9.088645E-1
1,6.795397E-1
1,8.81671E-1
1,7.842169E-1
1,7.923432E-1
1,9.415851E-1
1,9.426653E-1
0,3.622534E-1
1,9.731285E-1
1,7.897673E-1
1,8.246361E-1
0,1.981371E-1
1,9.825818E-1
1,8.18687E-1
1,6.270205E-1
1,6.834115E-1
1,9.617049E-1
1,6.732864E-1
1,9.349779E-1
1,9.744173E-1
1,9.054761E-1
0,3.430713E-1
1,9.850985E-1
1,6.138252E-1
1,8.55381E-1
1,8.273336E-1
1,7.338706E-1
1,8.281452E-1
1,9.070665E-1
1,6.190992E-1
1,9.853761E-1
1,6.63059E-1
0,4.090435E-1
1,7.920639E-1
1,8.927684E-1
1,8.965225E-1
1,5.754869E-1
1,9.586719E-1
1,9.49421E-1
1,9.421168E-1
1,7.934892E-1
1,9.563778E-1
1,9.421726E-1
0,4.12822E-1
1,8.677108E-1
1,7.948546E-1
1,7.759293E-1
1,6.985737E-1
1,8.224533E-1
1,8.359108E-1
1,8.796601E-1
0,4.824981E-1
0,4.34933E-1
1,8.495407E-1
1,5.07632E-1
1,9.767342E-1
0,3.390816E-1
1,5.572232E-1
1,8.633333E-1
1,9.455135E-1
1,6.85493E-1
0,3.608671E-1
0,3.868466E-1
1,8.875489E-1
1,8.052408E-1
1,7.605476E-1
1,9.204105E-1
0,1.788856E-1
1,8.03553E-1
1,8.610356E-1
1,9.732505E-1
1,6.976422E-1
1,5.081135E-1
1,6.851721E-1
1,9.741786E-1
1,9.523029E-1
1,7.4025E-1
1,9.768118E-1
1,8.100561E-1
1,7.677038E-1
1,9.563188E-1
1,7.054647E-1
0,4.316291E-1
1,5.132185E-1
0,3.131751E-1
1,5.589504E-1
1,8.063417E-1
1,9.764991E-1
0,2.79863E-1
1,9.888438E-1
1,9.198369E-1
1,7.629316E-1
0,2.911955E-1
1,9.904634E-1
1,6.81226E-1
1,9.537189E-1
1,9.150867E-1
1,9.649079E-1
1,9.889561E-1
1,9.881749E-1
1,9.080064E-1
1,8.98286E-1
1,8.421254E-1
1,8.956537E-1
1,8.997565E-1
0,4.900252E-1
1,8.042048E-1
1,7.352042E-1
0,2.059036E-1
1,9.777622E-1
0,2.19157E-1
1,9.199608E-1
1,7.950227E-1
1,9.452287E-1
1,8.298382E-1
1,8.852651E-1
1,8.842364E-1
1,5.651618E-1
1,7.392877E-1
1,9.232716E-1
1,5.797545E-1
1,9.719977E-1
0,4.95913E-1
1,6.911527E-1
1,9.451987E-1
1,5.640655E-1
0,1.924611E-1
1,7.649864E-1
0,1.515747E-1
1,5.716199E-1
1,6.624743E-1
1,8.972956E-1
1,8.77741E-1
1,9.112988E-1
1,8.89215E-1
1,8.333742E-1
1,9.053466E-1
1,7.960869E-1
1,9.281374E-1
1,5.655502E-1
1,8.956307E-1
1,9.749049E-1
1,6.93403E-1
1,5.891308E-1
1,8.928734E-1
1,8.775395E-1
1,6.043764E-1
1,9.722142E-1
1,9.798639E-1
1,7.078045E-1
1,7.890442E-1
1,6.428169E-1
0,3.017382E-1
1,8.092674E-1
1,9.743085E-1
1,9.898504E-1
1,5.048975E-1
1,5.149102E-1
1,5.41612E-1
1,9.801303E-1
1,9.275255E-1
0,3.509804E-1
0,2.914773E-1
1,9.552668E-1
1,9.437373E-1
1,5.151695E-1
0,3.625579E-1
1,7.181068E-1
1,8.545748E-1
1,8.289259E-1
1,7.732256E-1
1,9.49287E-1
1,5.440722E-1
1,6.030627E-1
1,9.411292E-1
1,7.773894E-1
1,8.685779E-1
1,8.772208E-1
0,4.074374E-1
1,7.263111E-1
1,5.334761E-1
0,4.552821E-1
0,4.058437E-1
1,6.702123E-1
1,6.531633E-1
1,9.127264E-1
1,5.592064E-1
1,9.121534E-1
1,9.089905E-1
1,8.976779E-1
1,5.884467E-1
1,8.380995E-1
1,7.942106E-1
0,4.401129E-1
0,3.588518E-1
1,5.804291E-1
1,8.420407E-1
0,2.447141E-1
1,8.369464E-1
1,8.053125E-1
1,7.978894E-1
1,9.781863E-1
1,7.94875E-1
1,8.949503E-1
1,6.542637E-1
1,9.389338E-1
1,9.3512E-1
1,8.244128E-1
1,6.087335E-1
1,9.366812E-1
1,6.38331E-1
1,6.109817E-1
1,9.015712E-1
1,6.356956E-1
1,8.472289E-1
1,7.938414E-1
1,8.383051E-1
1,9.012503E-1
1,9.722109E-1
1,9.102227E-1
1,6.442111E-1
1,7.404356E-1
1,8.70361E-1
0,4.714235E-1
1,9.107346E-1
1,9.596144E-1
1,5.613053E-1
1,9.354489E-1
1,8.356391E-1
1,9.725223E-1
1,9.650015E-1
1,8.582638E-1
1,8.296208E-1
1,9.312742E-1
1,9.284216E-1
1,8.672905E-1
1,8.802654E-1
1,7.382425E-1
1,6.238623E-1
1,6.288113E-1
1,9.194926E-1
0,2.204352E-1
0,4.142162E-1
1,7.906069E-1
1,6.470154E-1
1,9.343304E-1
1,9.044968E-1
1,8.888227E-1
1,9.149731E-1
1,6.085175E-1
1,6.958286E-1
1,6.98279E-1
1,9.130801E-1
1,8.745944E-1
0,3.765002E-1
1,7.605492E-1
1,9.266581E-1
1,7.854224E-1
1,7.298905E-1
1,8.897957E-1
1,8.662024E-1
1,9.393808E-1
1,9.773679E-1
1,8.066586E-1
1,7.105618E-1
1,9.738277E-1
1,6.271882E-1
1,8.669141E-1
1,5.93431E-1
1,5.898843E-1
1,9.198278E-1
1,7.676525E-1
0,4.671342E-1
1,9.737703E-1
1,5.010426E-1
0,4.872327E-1
1,9.182633E-1
1,6.424631E-1
1,6.308958E-1
1,5.018682E-1
1,7.014211E-1
1,7.655119E-1
1,6.203331E-1
1,8.844273E-1
1,8.284092E-1
1,9.389895E-1
1,9.268048E-1
1,5.290745E-1
1,8.875869E-1
1,8.354904E-1
1,9.509369E-1
1,9.551072E-1
1,9.27405E-1
1,6.295522E-1
0,2.401974E-1
0,4.411745E-1
0,3.536203E-1
1,7.411908E-1
1,5.900589E-1
1,9.822859E-1
1,7.270731E-1
1,8.237997E-1
1,7.338794E-1
1,6.203661E-1
1,7.265469E-1
1,7.229552E-1
1,9.270341E-1
1,7.858997E-1
1,8.522279E-1
1,7.756574E-1
1,9.919171E-1
1,8.205679E-1
1,8.953369E-1
1,7.049916E-1
0,2.875256E-1
1,6.733208E-1
1,9.340333E-1
1,9.415036E-1
1,5.724778E-1
1,6.451834E-1
1,8.756979E-1
1,8.295227E-1
1,8.330542E-1
1,8.697865E-1
1,9.029392E-1
0,7.616662E-2
1,9.045045E-1
1,9.569315E-1
1,8.71364E-1
1,9.509444E-1
1,9.040393E-1
1,7.838771E-1
0,4.824987E-1
0,1.81315E-1
1,8.983419E-1
1,6.879331E-1
1,8.855583E-1
1,7.880717E-1
1,9.718277E-1
1,9.392457E-1
1,8.729234E-1
0,3.88896E-1
1,9.021396E-1
1,6.712383E-1
1,6.154153E-1
1,8.141095E-1
1,9.132355E-1
1,6.230264E-1
1,8.507726E-1
1,9.601287E-1
1,7.504606E-1
0,4.819054E-1
1,8.175283E-1
1,8.898916E-1
1,9.850239E-1
1,7.008451E-1
1,7.640138E-1
1,6.939946E-1
0,3.844599E-1
1,9.828282E-1
1,6.296751E-1
1,7.284166E-1
1,9.440954E-1
0,4.930415E-1
1,9.111587E-1
1,8.865074E-1
0,2.575069E-1
0,6.009858E-2
0,2.749533E-1
1,8.124311E-1
1,8.233747E-1
1,9.807244E-1
1,9.611336E-1
1,8.797968E-1
1,7.932272E-1
1,8.88345E-1
1,8.702581E-1
1,9.674336E-1
1,8.63257E-1
1,8.530028E-1
1,9.795875E-1
1,8.578407E-1
1,9.274853E-1
1,7.407951E-1
1,8.287291E-1
1,6.516753E-1
0,4.497905E-1
1,8.168328E-1
1,8.379919E-1
1,9.43682E-1
1,7.349529E-1
1,7.685904E-1
1,6.043691E-1
0,4.731691E-1
1,6.30589E-1
1,6.993354E-1
1,9.862691E-1
1,9.027269E-1
1,9.752949E-1
0,4.834561E-1
1,7.435212E-1
1,7.552617E-1
1,6.174432E-1
1,8.981229E-1
1,8.363827E-1
0,4.842054E-1
1,5.457848E-1
1,6.997599E-1
1,9.601057E-1
1,8.440536E-1
0,4.894869E-1
1,9.963184E-1
1,7.961197E-1
1,8.370156E-1
1,5.387106E-1
0,3.20564E-1
0,4.959318E-1
1,8.19852E-1
1,9.646355E-1
0,3.168568E-1
1,9.218836E-1
1,9.219481E-1
1,9.095481E-1
1,9.610638E-1
1,8.47596E-1
1,8.541402E-1
1,8.683802E-1
1,9.391447E-1
1,6.834222E-1
1,8.07096E-1
1,9.334093E-1
1,8.589018E-1
1,7.880614E-1
0,2.55577E-1
1,9.003829E-1
0,2.833985E-1
1,9.765591E-1
1,9.869245E-1
1,9.774399E-1
1,9.630148E-1
1,7.131265E-1
1,6.438085E-1
1,9.305337E-1
0,4.826021E-1
0,2.383953E-1
1,7.590281E-1
1,5.724725E-1
1,9.577576E-1
1,5.281985E-1
1,9.194973E-1
1,9.427541E-1
1,6.134059E-1
1,7.523988E-1
1,9.647128E-1
1,9.332745E-1
1,8.88674E-1
1,9.014376E-1
1,9.851358E-1
1,9.094331E-1
1,9.685457E-1
1,7.047055E-1
1,7.797624E-1
1,8.653135E-1
1,9.061044E-1
1,5.722718E-1
1,6.716207E-1
1,6.051732E-1
1,7.941362E-1
1,9.873881E-1
1,9.14457E-1
0,2.463895E-1
1,6.00546E-1
1,7.88349E-1
1,8.227898E-1
1,7.439101E-1
1,8.648521E-1
1,7.816753E-1
1,9.024514E-1
1,9.817947E-1
1,9.427655E-1
1,7.074269E-1
1,8.492897E-1
1,9.269122E-1
1,7.736573E-1
1,8.605211E-1
1,8.49091E-1
1,8.365058E-1
1,7.335296E-1
1,9.615716E-1
1,8.51722E-1
1,9.781066E-1
1,9.865425E-1
0,2.915907E-1
1,7.493894E-1
1,9.460773E-1
0,4.818387E-1
1,9.879305E-1
1,9.794556E-1
1,6.027877E-1
1,7.712732E-1
1,8.657535E-1
1,9.502886E-1
1,7.251081E-1
1,8.915495E-1
1,7.837167E-1
1,6.312922E-1
0,2.521325E-1
0,2.464733E-1
1,7.758747E-1
1,7.766282E-1
1,9.183541E-1
1,5.63727E-1
1,5.315399E-1
0,2.040042E-1
1,9.274372E-1
1,8.287838E-1
0,3.222247E-1
1,9.272505E-1
1,7.551149E-1
1,8.931803E-1
1,8.817108E-1
1,8.63576E-1
1,9.129143E-1
1,8.109782E-1
1,8.434666E-1
1,9.066291E-1
1,9.582398E-1
1,7.815246E-1
1,8.60704E-1
1,6.997396E-1
1,9.377243E-1
1,9.715575E-1
1,7.932374E-1
0,4.29661E-1
1,6.013322E-1
1,5.77726E-1
1,9.594536E-1
0,3.790283E-1
1,8.767562E-1
1,7.796186E-1
1,8.115189E-1
0,2.50329E-1
0,3.854897E-1
0,4.807164E-1
1,8.66782E-1
1,6.063221E-1
1,9.069745E-1
1,5.760778E-1
1,9.319552E-1
1,7.469525E-1
1,7.86573E-1
1,9.70591E-1
1,9.228024E-1
1,9.372339E-1
0,3.904133E-1
1,6.066312E-1
1,9.913351E-1
1,8.198236E-1
1,9.68999E-1
1,9.806753E-1
1,8.926194E-1
0,3.911589E-1
1,9.563483E-1
1,7.290853E-1
1,9.717397E-1
0,4.339829E-1
1,8.478634E-1
1,6.907267E-1
0,4.038994E-1
1,9.597275E-1
0,8.981122E-2
1,6.128566E-1
1,6.89307E-1
1,6.672171E-1
1,9.303345E-1
1,6.79825E-1
1,8.788552E-1
1,9.532911E-1
1,8.63512E-1
1,9.92236E-1
1,8.404227E-1
1,6.172861E-1
1,9.133986E-1
0,2.515082E-1
1,8.837006E-1
1,5.941998E-1
1,9.33193E-1
1,9.129648E-1
1,8.509677E-1
1,5.383039E-1
1,8.357879E-1
1,9.527017E-1
1,9.627328E-1
1,8.056243E-1
1,8.125654E-1
1,9.964825E-1
1,8.304441E-1
1,7.982654E-1
1,5.12352E-1
1,9.682581E-1
1,7.075474E-1
1,8.380852E-1
1,9.471166E-1
1,7.732528E-1
1,9.447459E-1
1,9.548573E-1
1,8.763958E-1
1,8.324735E-1
1,8.92206E-1
1,9.551495E-1
1,5.706517E-1
1,8.456621E-1
1,8.847407E-1
1,9.862184E-1
1,8.13321E-1
1,7.819942E-1
1,8.603515E-1
1,6.003831E-1
1,6.053368E-1
1,8.587103E-1
1,8.052188E-1
1,7.559486E-1
1,7.372891E-1
0,3.292759E-1
1,8.998504E-1
1,8.87563E-1
1,9.736988E-1
0,4.483275E-1
1,8.99212E-1
1,8.107952E-1
1,9.553096E-1
1,9.610041E-1
1,9.556927E-1
0,1.943336E-1
0,3.209169E-1
1,6.042351E-1
1,8.583321E-1
1,9.426491E-1
1,9.249718E-1
1,6.271666E-1
1,8.301874E-1
1,8.594416E-1
1,8.696402E-1
1,8.001089E-1
1,6.930245E-1
1,6.900459E-1
1,9.79416E-1
1,8.628453E-1
1,8.767003E-1
1,9.418277E-1
1,9.582824E-1
1,9.240398E-1
1,8.75079E-1
1,8.491593E-1
1,6.671297E-1
1,7.193197E-1
1,7.87092E-1
1,8.699904E-1
1,8.28995E-1
1,8.381974E-1
1,8.04075E-1
1,8.881772E-1
1,7.81567E-1
1,9.321391E-1
1,9.041788E-1
1,9.353456E-1
0,2.673969E-1
1,9.890658E-1
1,5.81628E-1
1,8.619434E-1
1,8.632843E-1
1,6.088516E-1
1,6.060296E-1
1,8.350721E-1
1,9.571408E-1
0,4.659228E-1
1,7.707688E-1
1,5.610068E-1
1,7.602714E-1
1,8.055691E-1
1,9.032396E-1
1,9.72525E-1
1,6.590205E-1
0,4.549196E-1
1,9.879563E-1
1,9.105122E-1
1,5.677104E-1
1,5.366044E-1
1,9.057584E-1
1,8.061176E-1
0,3.722064E-1
1,5.582331E-1
1,7.7394E-1
1,6.21711E-1
1,5.581761E-1
1,8.162265E-1
1,9.846935E-1
1,9.674398E-1
1,6.678565E-1
1,8.490145E-1
1,9.853968E-1
1,9.375496E-1
1,9.559812E-1
1,5.1502E-1
1,9.180558E-1
1,9.148693E-1
1,9.699545E-1
1,8.65403E-1
1,9.237483E-1
1,9.019247E-1
1,8.639271E-1
1,7.889152E-1
1,7.154656E-1
1,9.533158E-1
1,9.909093E-1
1,8.851477E-1
1,9.6891E-1
0,4.936022E-1
1,8.815952E-1
1,9.361814E-1
1,9.187347E-1
1,9.299407E-1
1,5.024975E-1
0,4.968943E-1
1,8.281795E-1
1,7.758892E-1
0,4.906392E-1
1,9.006841E-1
1,8.240981E-1
1,9.712966E-1
0,4.845939E-1
1,7.519515E-1
1,6.721298E-1
1,7.906764E-1
1,9.063711E-1
1,9.097839E-1
1,7.773933E-1
1,9.757416E-1
1,8.373463E-1
1,7.30063E-1
1,5.075786E-1
1,6.089427E-1
1,8.360147E-1
1,6.73169E-1
1,6.827545E-1
1,7.856881E-1
1,9.592199E-1
1,5.29669E-1
1,7.271439E-1
1,8.569857E-1
1,8.910024E-1
1,8.629377E-1
1,6.985031E-1
1,9.433365E-1
1,5.837814E-1
1,8.139367E-1
1,9.674018E-1
1,6.386008E-1
1,8.73292E-1
1,5.164248E-1
1,8.686616E-1
1,9.250207E-1
0,3.753156E-1
1,6.007253E-1
1,9.459701E-1
1,9.805235E-1
1,9.060728E-1
1,9.357863E-1
1,6.431859E-1
0,4.050935E-1
1,6.694773E-1
1,7.540461E-1
1,8.182089E-1
1,6.113957E-1
1,9.160647E-1
1,9.368527E-1
1,8.085153E-1
1,8.836639E-1
1,6.826918E-1
1,5.931751E-1
1,7.968584E-1
1,9.195679E-1
1,9.446856E-1
1,9.850637E-1
0,2.939834E-1
1,8.492881E-1
1,6.004642E-1
1,7.466906E-1
1,7.48548E-1
0,4.842934E-1
1,8.966873E-1
1,9.275283E-1
1,6.843626E-1
1,6.306379E-1
1,8.254663E-1
1,6.044552E-1
1,9.264637E-1
1,8.529782E-1
1,9.29588E-1
1,8.559544E-1
1,7.512978E-1
1,9.758245E-1
1,6.539007E-1
1,7.099934E-1
0,3.465881E-1
1,8.529908E-1
1,7.793496E-1
1,9.003858E-1
1,8.527058E-1
1,9.153544E-1
1,7.835398E-1
1,5.374176E-1
1,6.452536E-1
1,8.230051E-1
1,8.466932E-1
1,9.532163E-1
1,6.495298E-1
1,7.984144E-1
1,8.645702E-1
1,7.325553E-1
1,6.384875E-1
1,8.824333E-1
1,8.86547E-1
1,8.395115E-1
1,9.528855E-1
1,8.112399E-1
1,8.726478E-1
1,8.204687E-1
1,5.968965E-1
1,8.508442E-1
1,6.813194E-1
1,9.199962E-1
1,9.185873E-1
1,6.576464E-1
1,8.070331E-1
0,4.829674E-1
1,9.442124E-1
1,8.507212E-1
1,8.793608E-1
1,7.578149E-1
1,8.840966E-1
1,7.722843E-1
1,9.220184E-1
1,7.847008E-1
1,7.563193E-1
1,7.665415E-1
1,7.137092E-1
1,8.664256E-1
1,9.618921E-1
1,6.432034E-1
0,3.180879E-1
1,9.673246E-1
1,9.386585E-1
1,9.574224E-1
1,8.322931E-1
1,8.870099E-1
1,8.919042E-1
1,7.776708E-1
1,7.529646E-1
1,8.200502E-1
0,3.716738E-1
0,3.834517E-1
0,1.077343E-1
1,8.980185E-1
1,8.935269E-1
1,6.314512E-1
1,9.394794E-1
1,5.764257E-1
1,6.263777E-1
1,7.496803E-1
0,2.115007E-1
1,9.660438E-1
1,6.264769E-1
0,3.029051E-1
1,7.593279E-1
1,8.694543E-1
1,9.618729E-1
0,4.728883E-1
0,3.329489E-1
1,8.238381E-1
1,8.312263E-1
1,7.854612E-1
1,9.203347E-1
1,9.737196E-1
1,9.156441E-1
1,9.199515E-1
1,8.867852E-1
1,9.699759E-1
1,8.923274E-1
1,8.074339E-1
1,5.817199E-1
1,7.777514E-1
1,6.286101E-1
1,8.407309E-1
1,7.7453E-1
1,9.337536E-1
1,8.383775E-1
1,7.355997E-1
1,9.293815E-1
1,8.543969E-1
0,3.839992E-1
0,4.292953E-1
1,8.260523E-1
1,6.991224E-1
1,9.414329E-1
1,9.260567E-1
1,9.070102E-1
1,7.387984E-1
0,4.686469E-1
1,7.69961E-1
1,9.801883E-1
1,6.866339E-1
1,8.684517E-1
0,3.420636E-1
0,4.471728E-1
1,9.71082E-1
1,9.78869E-1
1,7.211498E-1
1,6.528452E-1
1,8.571793E-1
1,7.439675E-1
0,3.62647E-1
1,6.092369E-1
1,9.545304E-1
0,3.082967E-1
1,7.38051E-1
1,9.566262E-1
1,8.240525E-1
1,9.76453E-1
1,8.06523E-1
0,2.354092E-1
1,6.873067E-1
1,8.151928E-1
1,5.906032E-1
1,9.811977E-1
1,9.433702E-1
1,9.79397E-1
1,6.131392E-1
1,7.69681E-1
0,1.915714E-1
1,6.266289E-1
0,4.228848E-1
1,9.59483E-1
1,6.670312E-1
1,9.145762E-1
1,6.806819E-1
1,7.684375E-1
0,3.788604E-1
1,7.991471E-1
1,5.432915E-1
1,7.776579E-1
1,7.560532E-1
1,8.919857E-1
1,9.493974E-1
1,8.564713E-1
1,8.175333E-1
1,7.555756E-1
1,9.8348E-1
1,8.384941E-1
1,7.06443E-1
1,7.476069E-1
1,7.321064E-1
1,9.804936E-1
1,9.163051E-1
1,9.293039E-1
1,7.618343E-1
1,7.571022E-1
1,9.24839E-1
1,7.960529E-1
1,8.043809E-1
1,8.765421E-1
1,7.058183E-1
1,5.551551E-1
0,4.601772E-1
1,8.839361E-1
0,3.526246E-1
1,8.570299E-1
0,4.066673E-1
1,5.38722E-1
1,8.203758E-1
1,8.807358E-1
1,7.245544E-1
0,3.371134E-1
0,2.419714E-1
1,9.747285E-1
1,9.773955E-1
1,9.568873E-1
1,5.373052E-1
1,5.45786E-1
0,2.529957E-1
1,5.779522E-1
1,8.089476E-1
1,9.593441E-1
1,6.882362E-1
1,8.438821E-1
1,8.934162E-1
1,7.468039E-1
1,9.418568E-1
1,8.075686E-1
0,2.450807E-1
1,9.492599E-1
1,9.559825E-1
1,8.421116E-1
1,8.233009E-1
1,5.192265E-1
1,8.790268E-1
1,8.417178E-1
1,9.249524E-1
1,9.591948E-1
1,7.616068E-1
1,9.798707E-1
0,3.993932E-1
1,8.163332E-1
1,8.318836E-1
1,6.884738E-1
0,2.657625E-1
1,6.635906E-1
1,5.72143E-1
1,9.270782E-1
1,9.347133E-1
1,9.840957E-1
1,7.324248E-1
1,8.934812E-1
1,5.170232E-1
1,9.844959E-1
1,9.32175E-1
1,6.864898E-1
1,8.800361E-1
0,1.682416E-1
0,1.570922E-1
1,9.051709E-1
1,6.762822E-1
1,8.771249E-1
1,5.367929E-1
0,4.997496E-1
1,7.022917E-1
1,5.05189E-1
1,8.212956E-1
1,5.165715E-1
1,5.931246E-1
